"Name","Total Time","Total Time (CPU)","Hits"
"             org.apache.catalina.core.StandardHostValve.invoke ()","21.7 ms (-0%)","21.7 ms (-0%)","3"
"              org.apache.catalina.authenticator.AuthenticatorBase.invoke ()","21.7 ms (-0%)","21.7 ms (-0%)","3"
"               org.apache.catalina.core.StandardContextValve.invoke ()","21.7 ms (-0%)","21.7 ms (-0%)","3"
"                org.apache.catalina.core.StandardWrapperValve.invoke ()","21.7 ms (-0%)","21.7 ms (-0%)","3"
"                 org.apache.catalina.core.ApplicationFilterChain.doFilter ()","21.7 ms (-0%)","21.7 ms (-0%)","3"
"                  org.apache.catalina.core.ApplicationFilterChain.internalDoFilter ()","21.7 ms (-0%)","21.7 ms (-0%)","3"
"                   org.springframework.web.filter.OncePerRequestFilter.doFilter ()","21.7 ms (-0%)","21.7 ms (-0%)","3"
"                    org.springframework.web.filter.CharacterEncodingFilter.doFilterInternal ()","21.7 ms (-0%)","21.7 ms (-0%)","3"
"                     org.apache.catalina.core.ApplicationFilterChain.doFilter ()","21.7 ms (-0%)","21.7 ms (-0%)","3"
"                      org.apache.catalina.core.ApplicationFilterChain.internalDoFilter ()","21.7 ms (-0%)","21.7 ms (-0%)","3"
"                       org.springframework.web.filter.OncePerRequestFilter.doFilter ()","21.7 ms (-0%)","21.7 ms (-0%)","3"
"                        org.springframework.web.filter.FormContentFilter.doFilterInternal ()","21.7 ms (-0%)","21.7 ms (-0%)","3"
"                         org.apache.catalina.core.ApplicationFilterChain.doFilter ()","21.7 ms (-0%)","21.7 ms (-0%)","3"
"                          org.apache.catalina.core.ApplicationFilterChain.internalDoFilter ()","21.7 ms (-0%)","21.7 ms (-0%)","3"
"                           org.springframework.web.filter.OncePerRequestFilter.doFilter ()","21.7 ms (-0%)","21.7 ms (-0%)","3"
"                            org.springframework.web.filter.RequestContextFilter.doFilterInternal ()","21.7 ms (-0%)","21.7 ms (-0%)","3"
"                             org.apache.catalina.core.ApplicationFilterChain.doFilter ()","21.7 ms (-0%)","21.7 ms (-0%)","3"
"                              org.apache.catalina.core.ApplicationFilterChain.internalDoFilter ()","21.7 ms (-0%)","21.7 ms (-0%)","3"
"                               org.springframework.web.filter.DelegatingFilterProxy.doFilter ()","21.7 ms (-0%)","21.7 ms (-0%)","3"
"                                org.springframework.web.filter.DelegatingFilterProxy.invokeDelegate ()","21.7 ms (-0%)","21.7 ms (-0%)","3"
"                                 org.springframework.security.web.FilterChainProxy.doFilter ()","21.7 ms (-0%)","21.7 ms (-0%)","3"
"                                  org.springframework.security.web.FilterChainProxy.doFilterInternal ()","21.7 ms (-0%)","21.7 ms (-0%)","3"
"                                   org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter ()","21.7 ms (-0%)","21.7 ms (-0%)","3"
"                                    org.springframework.web.filter.OncePerRequestFilter.doFilter ()","21.7 ms (-0%)","21.7 ms (-0%)","3"
"                                     org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter.doFilterInternal ()","21.7 ms (-0%)","21.7 ms (-0%)","3"
"                                      org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter ()","21.7 ms (-0%)","21.7 ms (-0%)","3"
